index,daily_people_vaccinated,total_boosters,reproduction_rate,new_cases,location
97,127189.6254805226,81303985.08123852,0.8356185721020098,447.0153249700561,Honduras
98,127273.07175132292,80989508.42828435,,,Hong Kong
99,127189.6254805226,81303985.08123852,1.0597463698352731,2474.595842825318,Hungary
100,127189.6254805226,81303985.08123852,0.9651559958303733,290.1688797150517,Iceland
101,127059.21077404865,82289919.52121153,0.9723358541427368,47044.782766202756,India
102,127189.6254805226,81303985.08123852,0.9934042878104812,7927.843221778913,Indonesia
103,127189.6254805226,81303985.08123852,0.9663166526129883,8617.537632310927,Iran
104,127189.6254805226,81303985.08123852,0.9203858232689078,2529.9406441544056,Iraq
105,127069.50350517551,82118916.79239738,1.0262308698452325,2185.9709292057723,Ireland
106,127189.6254805226,81303985.08123852,,53.50426038035065,Isle of Man
107,127059.21077404865,82289919.52121153,1.017353017335821,5906.303540402387,Israel
108,127059.21077404865,82289919.52121153,1.0236994814524643,31455.778862762403,Italy
109,127132.10199844277,81625542.76364952,0.9240909483245138,187.68939498823204,Jamaica
110,127160.83670704141,81464610.71511038,1.0580234109937388,41222.796590437116,Japan
111,127189.6254805226,81303985.08123852,,88.64252451134634,Jersey
112,127189.6254805226,81303985.08123852,0.6971639234329042,1931.874837954514,Jordan
113,127189.6254805226,81303985.08123852,0.9132102142577333,1788.5963336815475,Kazakhstan
114,127189.6254805226,81303985.08123852,0.9907932914157477,333.739399393352,Kenya
115,127189.6254805226,81303985.08123852,0.2738534710140861,6.50538053943841,Kiribati
116,127189.6254805226,81303985.08123852,0.9829834742020941,292.28907656098573,Kosovo
117,127189.6254805226,81303985.08123852,0.8543080610571464,685.5536889068132,Kuwait
118,127105.00048732018,81781197.81390637,0.8137457589982272,174.19489509521352,Kyrgyzstan
119,127189.6254805226,81303985.08123852,1.0289718587454246,313.5571469925616,Laos
120,127189.6254805226,81303985.08123852,1.0242921261776872,1277.8852529168187,Latvia
121,127189.6254805226,81303985.08123852,0.9912050088637766,1293.9087704278197,Lebanon
122,127189.6254805226,81303985.08123852,0.4328849435307709,38.67912476558469,Lesotho
123,127189.6254805226,81303985.08123852,0.4427870768127586,8.7566802793113,Liberia
124,127189.6254805226,81303985.08123852,0.757892081028862,549.3230022780764,Libya
125,127189.6254805226,81303985.08123852,1.074661549799818,26.482920720425913,Liechtenstein
126,127105.00048732018,81781197.81390637,1.0111194916773452,1582.805520244673,Lithuania
127,127189.6254805226,81303985.08123852,,2456.587227669188,Low income
128,127059.21077404865,82289919.52121153,,108684.23892741621,Lower middle income
129,127086.0492118635,81951039.70736116,1.0652727852177435,367.7490969503983,Luxembourg
130,127307.3827524495,82431348.65467398,,,Macao
